ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2396943,lady,coat,375,500,424,462,123,216,423,465,140,215,lady in long black coat as orange bag
2398560,girl,guy,500,333,135,251,96,395,159,332,67,405,a girl and a guy is playing
2398580,woman,bench,375,500,136,311,121,355,172,484,176,370,the woman on the bench is looking at the camera
2398917,woman,sweater,332,500,0,268,0,330,0,239,113,329,the woman in a beige sweater is holding a wine glass
2398932,man,mirror,500,333,134,180,145,238,71,252,35,248,the man in the mirror took the picture
2398993,motorbike,man,500,500,238,500,422,500,250,445,376,499,man on motorbike is wearing a white helmet
2399167,man,green shirt,383,500,61,87,206,282,63,87,215,242,the man in the green shirt as a pink and grey backpack
2399755,woman,phone,333,500,205,305,8,332,260,265,39,51,the woman on the cell phone is in the middle
2399808,Woman,jacket,333,500,197,247,144,234,196,248,162,212,woman in black jacket is sitting on the ground
2400902,man,batter,328,500,74,138,101,270,315,417,135,302,man behind batter earing a flannel shirt
2401037,man,uniform,334,500,315,365,99,214,314,364,115,213,the man in the uniform ns this luggage
2401067,man,shirt,375,500,59,292,29,375,60,273,109,357,the man in the grey shirt is holding the gaming remote
2401369,woman,phone,313,500,109,345,13,312,205,221,99,122,a woman on a cell phone is in the forefront of the image
2401506,woman,shirt,375,500,236,497,0,375,323,498,239,374,the woman with the black shirt is making a face
2402060,man,shirt,333,500,310,450,74,332,322,426,105,230,the man in white shirt is standing on the right of picture
2402492,woman,shirt,375,500,140,262,89,181,157,261,137,180,a woman in a gray shirt is on the monitor
2402693,man,woman,500,374,130,211,54,151,128,220,139,186,a native american man and woman is in the painting
2402784,lady,visor,500,333,68,180,191,498,109,178,200,230,the lady with a visor is holding a tennis racket
2402886,man,shirt,375,500,387,414,173,237,386,411,184,209,the man with the red white and black shirt as a red suitcase
2403324,horse,man,500,333,40,294,107,499,12,331,2,499,man on horse is wearing sunglasses
2403590,man,glasses,333,500,50,188,54,332,126,142,93,106,a man with glasses is checking his cell phone
2403786,girl,skateboard,500,295,89,209,23,361,69,148,316,372,girl on skateboard is wearing black
2404561,man,pants,375,500,109,188,129,374,108,177,258,363,a man in tan pants isn't holding anything
2404804,woman,cat,375,500,0,438,0,369,0,207,202,374,woman and cat is awake
2404896,man,boy,333,500,49,397,15,220,223,442,72,241,both the man and boy is having a party
2405281,man,kite,500,333,162,177,377,404,78,129,63,171,a man that is kite surfing is in the picture is in the picture
2405332,stage,man,334,500,161,499,145,334,326,428,95,265,the man on the stage is holding the orange basketball
2405355,boy,shirt,500,333,65,202,125,353,121,185,130,203,a boy in a green shirt is on the rail
2405521,man,surfboard,500,333,230,255,398,463,199,279,402,441,man with surfboard is walking on the beach
2405654,man,beard,375,500,333,477,27,365,366,403,72,91,the man with the beard is holding the surfboard
2405742,little girl,woman,375,500,58,408,8,374,0,189,0,375,a little girl and a woman is in the picture is in the picture
2405773,girl,man,281,500,223,318,67,279,148,263,0,268,the man and girl is skiing
2405911,guy,girl,375,500,306,361,191,304,392,430,210,354,a guy and girl is looking at the surfboards
2405970,girl,car,331,500,208,296,70,188,0,497,0,328,girl sitting in middle of the car is wearing a blue headband
2406013,boy,shirt,375,500,342,434,109,233,355,428,151,233,a boy in white shirt is at the computer
2406033,man,suit,333,500,281,478,32,332,282,480,118,332,the man in the suit is smiling
2406348,man,shirt,375,500,378,392,279,296,380,389,283,294,a man in a red shirt is in the picture
2406549,woman,traffic light,333,500,0,42,172,332,0,19,102,127,a woman under the traffic light is holding a phone
2406621,person,hoodie,375,500,228,332,114,343,242,322,113,228,the person in the hoodie is playing tennis
2406973,man,street,375,500,1,46,100,257,0,500,83,374,man on the street is holding the red bag
2407605,dog,man,374,500,203,231,238,257,276,384,37,218,the elderly couple with their dog is looking at the man is looking at the man
2407665,man,hat,333,500,129,202,38,206,145,173,36,51,the man in a hat is walking outside of the crosswalk
2407815,truck,woman,332,500,0,242,0,120,176,203,13,86,woman by white truck is wearing a white shirt with arms in the air
2407984,man,woman,333,500,178,275,36,318,222,333,55,292,a man and a woman is in the picture
2408123,man,phone,313,500,276,284,95,128,280,281,98,100,the man on his phone is on the bridge
2408145,mother,child,375,500,386,414,273,334,413,429,299,334,a mother and child uld use this type of restroom
2408610,man,woman,309,500,39,157,66,238,140,281,99,241,man and woman is looking
2409005,girl,surfboard,333,500,241,328,56,240,191,328,236,259,the girl on a surfboard as their arms raised
2409110,person,shoes,500,375,0,297,125,500,95,284,127,360,the person with blue shoes is taking this picture
2409140,motorcycle,person,374,500,55,460,65,367,220,381,4,344,a person on the motorcycle is in the picture
2409269,woman,man,375,500,84,121,70,120,129,175,54,100,man and a woman is in the boats
2409428,woman,man,500,330,0,169,159,500,144,328,138,500,a man and a woman is in the picture
2409447,person,skateboard,333,500,27,179,0,260,73,177,125,271,a person with a skateboard is doing a trick
2409597,lady,tops,333,500,217,323,90,305,250,317,113,192,the lady with black tops leads in the walking
2411088,shirt,man,500,333,112,198,205,329,56,197,180,471,the man in the white shirt is holding the rooster
2411122,man,coat,500,333,222,239,340,383,222,239,344,366,a man with something under his coat is approaching
2411232,woman,sleeveless top,375,500,298,407,101,232,324,374,128,168,a woman in shorts and a red sleeveless top is on top of the horse
2411337,person,kite,432,288,222,232,329,365,86,143,14,62,a person flying a kite is holding a string
2411345,guy,shirt,333,500,31,146,101,331,72,131,151,248,the guy in the yellow shirt is fist pumping
2411533,mouse,cat,375,500,213,252,67,113,59,498,97,372,"dog, cat and a mouse else is in the picture"
2411631,guy,shirt,333,500,129,246,34,316,140,212,70,187,the guy with the white shirt as the ball
2411703,woman,shirt,357,500,171,292,24,306,167,266,63,198,that woman in the black shirt is on the motorcycle
2411753,girl,phone,500,500,329,488,118,344,341,376,212,244,the girl looking at her phone is not looking at the camera
2411811,woman,man,333,500,183,229,178,230,225,278,166,227,woman next to man in grey is wearing a red hat
2411900,woman,child,333,500,338,401,112,245,359,401,136,240,the woman in blue and child in green is in front
2412588,woman,glasses,500,375,198,331,187,378,233,266,205,225,woman in glasses is pointing
2412601,woman,child,375,500,146,423,37,374,125,345,129,374,a woman and a child is in this picture
2412845,man,boy,500,375,0,279,242,500,58,276,173,416,a man and a boy is in the photo
2412937,man,jacket,333,500,183,317,84,257,222,317,109,178,the man in the grey jacket is driving the motorcycle
2413122,person,hat,333,500,99,163,124,293,129,153,126,145,the person in the white hat is pushing a cart
2413459,man,feet,464,500,42,297,71,449,44,151,359,448,a man with bare feet is sitting in a cart
2413471,boy,pants,500,333,98,264,129,293,156,229,203,293,the boy in the black pants is skateboarding over the steps
2413477,cat,floor,500,375,23,190,49,252,0,176,0,500,the cat on the floor is the cat on the right looking at
2413479,person,table,500,333,20,300,0,188,0,331,163,500,person across the table is eating a pizza
2413875,woman,man,333,500,359,401,141,210,329,358,155,190,a woman and a man is crossing the intersection
2413982,man,suit,375,500,148,218,181,334,147,218,204,334,man in the floral suit is wearing sunglasses in the parade
2414441,woman,racket,500,333,18,110,49,360,31,78,0,86,the woman with the racket is about to hit the tennis ball
2414465,man,woman,332,500,156,500,0,332,0,325,94,331,the man and woman is eating the cake
2414696,man,motorcycle,201,500,254,262,88,102,243,267,93,107,a man on a motorcycle is by the ocean
2415002,man,hat,500,334,209,261,181,236,218,248,183,211,a man in a cowboy hat is on the tv
2415043,Girl,pants,337,500,289,315,127,195,292,314,161,193,girl with black pants is wearing orange
2416092,lady,dress,500,471,210,397,241,426,227,349,280,419,lady in tan dress is sitting
2416251,person,jacket,500,334,7,198,24,499,9,199,24,346,the person in a gray jacket is holding the yellow bag
712983,man,coat,768,1024,851,946,259,474,850,948,282,389,a man in a tan coat is walking towards the camera
712983,man,lady,768,1024,851,946,259,474,923,969,291,440,the lady behind the man in the forefront ears a red shirt and black jacket
713031,bike,man,683,1024,123,507,260,617,109,297,244,582,the man sitting on the blue bike is crossing their arms
713033,man,hat,1024,1024,539,811,219,1020,694,825,231,307,the man in the green hat is looking at the photographer
713047,lady,sweater,1024,768,256,350,448,720,253,356,488,583,lady with red sweater is carrying a shoulder purse
713052,fence,man,683,1024,0,1023,0,576,225,408,82,563,the man behind the fence is wearing a gray hat
713153,bench,man,1024,837,266,844,374,872,64,726,43,1013,"the man on the green bench, beside the woman in the purple tights as curly hair"
2417101,man,shirt,500,247,62,176,135,445,61,175,177,280,man in yellow shirt is about the catch the frisbee
713171,man,suit,577,1024,0,128,178,579,0,128,255,579,a man in a blue suit as his back to us
713171,employee,camera,577,1024,265,475,178,579,407,446,377,430,the employee closest to the camera is wearing a watch
2417141,woman,pants,375,500,254,353,21,363,248,345,215,364,a woman in black pants as a kerchief on her head
713227,woman,child,1024,768,97,315,611,1019,385,637,714,948,a woman and child is on the couch
2417168,man,boy,333,500,189,309,29,319,256,336,127,332,the boy and the man is playing tennis
713237,man,cowboy hat,683,1024,744,892,143,409,752,833,143,196,the man with the cowboy hat as a jacket with a hood
713321,man,mantle,587,1024,804,927,308,539,714,953,155,288,the man by the mantle as a blue shirt
713338,floor,woman,768,1024,0,499,429,771,0,392,310,766,the woman on the floor is wearing the white t-shirt and blue pants
713415,tennis players,tennis player,349,1024,284,317,39,102,395,423,132,199,two of the tennis players are wearing red shirts
2417372,woman,man,332,500,106,163,170,332,141,186,108,286,a man and woman is getting off the bus
713530,person,woman,1024,681,419,524,499,710,443,508,544,627,the person sitting down reading a newspaper is a woman in a plaid shirt is sitting down in the picture
713535,man,shirt,768,1024,478,798,235,715,480,646,303,507,the man in yellow shirt is smiling
713552,man,hat,1022,1024,810,1025,52,252,889,994,51,118,the man wearing a white hat is wearing a teal short sleeved shirt
713552,hat,shirt,1022,1024,889,994,51,118,818,1018,128,255,the person in the white hat and a blue shirt is smiling in the background
713616,man,t-shirt,683,1024,614,797,121,404,621,798,213,395,a man wearing a t-shirt as a pair of sunglasses on top of his head
713640,lady,hat,768,1024,653,1024,224,763,948,1023,222,315,the lady in the black top and purple hat is wearing a watch
713658,person,truck,768,1024,387,447,308,352,91,747,268,577,the person driving the blue truck is waving
713697,man,skis,768,1024,585,780,234,699,560,829,584,768,a man on skis is wearing red leg warmers
713699,man,woman,695,1024,280,454,285,594,142,287,285,590,a man and woman is walking
713715,jacket,man,683,1024,917,957,373,433,901,956,359,448,man with black jacket is on the right
713736,man,shirt,616,1024,548,823,35,615,564,818,133,392,the man in the blue shirt looks happy in the picture
713830,guy,shirt,1024,768,0,245,92,1023,0,138,248,651,the guy in red t shirt is wearing blue sunglasses
713841,umbrella,person,768,1024,0,516,197,565,50,335,528,767,the person with the umbrella is the subject of the photo
713863,man,shirt,1024,683,618,685,340,551,634,683,377,494,man in green shirt is photographing the stunt
713879,man,shirt,1024,768,73,374,58,500,75,288,143,462,man in red shirt is watching guy with phone
2417816,woman,shorts,333,500,156,336,107,312,233,293,187,237,woman in black shorts is playing tennis
713884,man,vest,685,1024,840,898,603,663,854,887,601,640,a man with an orange vest is working near the stop light
713904,man,glasses,1024,683,0,195,93,628,87,156,162,200,the man with the glasses as white hair
713911,girl,hair,749,1024,463,527,465,704,476,526,466,528,the girl with the brown hair as on the white jacket
61526,boy,shirt,683,1024,479,901,0,455,486,676,36,253,the boy in the purple shirt is doing a trick
61554,man,shirt,768,903,632,790,302,764,649,794,368,618,a man in a blue shirt is taking the picture
61554,person,he,768,903,314,498,376,766,632,790,302,764,the person is using a camera
61556,man,shirt,336,354,0,354,20,331,128,171,145,335,man in white shirt and tie is holding a mic
713017,Woman,horse,768,1024,0,346,240,767,93,336,385,767,woman on white horse is displaying a peace sign
713403,guy,shirt,768,1024,315,519,315,632,338,494,363,448,the guy with the blue shirt is eating a sandwich
2315605,person,umbrella,500,333,59,110,276,475,45,161,241,285,the person with the umbrella is standing on the street corner
2315753,tennis,player,333,500,468,482,3,20,85,383,53,290,a tennis player is in the picture
2315990,kite,person,273,500,216,435,33,218,348,380,135,211,a person with a kite is in the photo
2316265,Husband,wife,375,500,72,240,48,235,266,341,95,240,husband and wife is in the picture
2316381,child,man,500,500,179,271,131,331,160,316,22,328,a child and a man is in the picture
2317066,man,coat,500,378,96,281,139,354,96,277,140,265,the man with the black coat as the snowboard closest to the camera
2317067,dog,man,375,500,233,282,155,205,333,380,130,233,the man with the dog is wearing green
2317458,giraffe,zebra,500,333,16,191,66,355,81,294,310,417,zebra and giraffe are in the image
2317588,boy,girl,500,333,22,144,20,429,181,290,56,466,a girl and a boy is in the living room
2317589,man,shirt,500,334,0,285,107,452,81,221,159,293,the man in the black shirt is holding the frisbee
2317947,man,skateboard,375,500,158,334,14,348,212,333,270,365,the man with the skateboard is wearing a cap
2318021,woman,cardigan,400,500,377,448,109,346,381,449,145,214,the woman in the small blue cardigan is looking at a cell phone
2318071,horse,lady,237,500,109,219,106,217,132,185,73,176,horse and lady is in the image
2318375,helmet,man,281,500,238,274,64,94,180,340,64,268,the man in the maroon helmet is holding the bat
2318727,person,motorcycle,283,500,8,47,125,194,11,44,167,216,the person on the motorcycle is wearing a red helmet
2318818,person,coat,500,333,162,224,164,325,160,225,182,252,the person in the gray coat is holding the umbrella
2319516,mother,baby elephant,500,333,94,333,37,408,17,264,288,461,a mother and baby elephant is in the picture
2319719,horse,man,333,500,27,318,91,288,304,430,82,332,the man by the horse is wearing the cowboy hat
2319908,boy,shirt,332,500,73,213,94,332,74,212,153,332,boy in the brown shirt is flying the airplane kite
2320067,person,jacket,375,500,118,150,132,254,119,151,145,200,a person in a black jacket is in the photo
2320070,child,adult,334,500,177,212,147,207,231,296,107,207,an adult and a child is in the photo
2320119,man,woman,333,500,301,428,132,329,73,185,36,333,a man and woman is in the font of the photo
2320798,jeans,shirt,333,500,381,413,211,273,383,417,143,278,the person in jeans and a striped shirt is standing in a parking spot
2320930,phone,man,500,457,258,271,161,184,215,350,134,471,the man with the phone is wearing the suit
2320960,woman,sweater,359,500,123,393,14,322,124,392,125,321,the woman in the brown sweater is wearing the glasses
2321108,woman,jeans,375,500,64,165,161,360,78,160,253,347,woman in jeans is sitting on luggage
2321187,man,jacket,333,500,219,326,17,332,218,333,62,194,man in white jacket is pulling the rolling luggage
2321297,man,couch,334,500,240,315,131,195,244,459,153,238,the man sitting on the couch is wearing white socks
2321329,Man,woman,500,500,174,248,242,433,248,309,254,425,man and woman is sitting on the bench
2321450,man,fence,334,500,183,283,18,170,141,499,114,292,the man behind the fence is watching the snowboarder
2321874,pizza,woman,500,374,3,252,206,393,5,359,33,474,a woman eating pizza is pictured
2322131,street,woman,416,500,0,500,247,416,33,108,267,408,the woman crossing the street is wearing shorts
2322142,man,pizza,500,374,1,270,2,499,133,252,211,314,man cutting pizza is wearing a black sweater
2322513,woman,man,272,500,173,299,49,163,132,384,31,159,man and woman is pictured
2322837,man,woman,375,500,197,332,36,273,47,232,99,374,a man and woman is in the photo
2322948,boy,girl,366,500,218,287,105,181,80,111,154,195,a boy and a girl is in the bed
2322968,man,hat,417,500,141,207,126,289,147,168,128,141,the man with the hat is holding the horse
2323307,man,woman,329,500,351,408,135,305,303,355,137,303,a man and a woman is standing near the horses head
2323312,Man,cellphone,375,500,91,424,81,373,126,330,148,204,man holding cellphone is the subject of the picture
2323364,woman,crowd,333,500,147,298,110,332,6,499,90,332,the woman in front of the crowd is wearing a white jacket
2323500,person,shirt,500,332,246,264,390,408,249,263,396,406,a person in a white shirt is sitting on the grassy hill
2323552,man,jacket,333,500,372,429,133,318,393,430,236,317,the man wearing the dark suit jacket and light colored pants is looking at a cell phone
2323634,person,shoe,500,375,214,374,370,500,214,337,369,500,the person with the shoe is wearing jeans
2323727,man,shirt,333,500,273,498,0,280,405,499,0,280,a man wearing a white shirt appears to the right of the cake
2323762,man,sunglasses,495,500,260,494,44,494,355,432,79,103,the man with sunglasses is wearing white shorts
2323801,man,shirt,375,500,34,289,37,258,33,267,128,250,man in red shirt is playing the game
2323819,person,kite,500,500,292,309,398,417,21,75,176,233,a person is flying a kite is flying a kite
2323936,man,shirt,375,500,179,386,34,284,234,340,86,174,the man in the green shirt is on the skateboard
2323988,man,shirt,333,500,114,192,56,181,116,174,75,119,the man in a red shirt is riding the elephant
2324129,man,camera,360,500,288,333,239,337,303,315,230,249,the man with camera as on a plaid shirt
2324147,man,mirror,500,500,47,227,80,446,0,487,0,448,man in the mirror took the picture
2324214,woman,sidewalk,340,500,354,372,258,321,273,469,263,339,the woman on sidewalk is wearing a black jumper
2324281,boat,person,375,500,125,275,204,332,252,265,228,281,the person standing on the boat is wearing a red shirt
2324356,boy,boys,337,500,218,421,0,208,87,430,251,336,two boys as brown hair
2324705,man,woman,331,500,227,325,51,218,323,387,98,240,man and woman is pictured
2324749,man,horses,334,500,48,94,119,224,189,382,108,253,man with horses is in the picture
2325034,man,coffee,500,375,184,373,0,500,177,200,196,227,man making coffee is the subject of the picture
2325305,woman,child,337,500,350,439,149,263,273,351,148,264,a woman and a child are these
2325851,man,woman,419,500,214,473,67,371,48,251,81,367,the man and the woman is reading the book
2326338,Man,hat,375,500,419,454,308,362,423,431,313,317,man with straw hat and sunglasses is carrying a white flag
2326434,skateboarder,shirt,500,333,44,141,94,386,46,141,136,252,the skateboarder with white shirt on is first
2326811,woman,child,374,500,205,333,44,219,230,454,69,293,a woman and a child is there
2326897,guy,glasses,333,500,35,241,59,332,62,143,116,147,guy with glasses is on the phone
2326974,bride,groom,500,488,158,349,75,425,10,222,39,466,bride and groom are cutting the cake
2327049,man,laptop,500,376,94,213,26,441,61,194,205,268,the man in front of the laptop is wearing a white shirt
2327087,boy,man,500,500,123,242,348,498,92,411,288,497,man and boy is sitting
2327103,woman,man,333,500,119,266,110,330,246,386,98,330,the man and woman is standing under the umbrella
2327229,man,helmet,333,500,332,412,186,330,359,388,190,225,man in helmet is riding a scooter
2327279,man,woman,282,425,0,219,4,276,182,299,37,150,a man and woman is standing up
2327852,woman,man,500,500,72,167,132,368,210,327,111,440,a man and woman is in the photo
2328247,man,motorcycle,375,500,117,136,304,347,97,153,319,354,man on the motorcycle is wearing a helmet
2328495,person,shirt,375,500,99,135,175,308,106,136,199,249,person in yellow shirt is under the elephant
2329438,woman,frisbee,500,339,105,198,147,401,178,208,158,178,the woman catching the frisbee as on a green shirt
2329651,man,woman,500,500,8,274,34,500,300,489,119,499,a man and a woman is pictured
2329879,girl,face,500,423,190,365,310,498,192,288,342,482,girl with painted face as blonde hair
2330166,man,woman,375,500,34,191,37,318,189,376,110,374,one man and one woman is pictured
2330303,lady,tag,375,500,256,499,0,375,247,295,187,255,the lady placing a tag is wearing white gloves
2330549,skier,9,375,500,324,415,128,272,356,362,170,181,skier #9 as blue and white swirl stripes on the pants
2330952,man,shirt,500,494,19,168,24,440,54,129,72,205,the man in the blue shirt as their hands on their hips
2331411,woman,man,500,333,116,181,142,430,123,275,94,150,man and woman with umbrella is the subject of the picture
2331611,man,shirt,344,500,146,230,27,317,166,225,67,194,man in plaid shirt is on the woman's team
497990,woman,man,768,1024,598,732,371,658,134,246,377,655,a man and woman is on the bench
2332593,man,tie,500,375,40,317,77,500,182,226,218,472,the man with the green tie is bald
2332779,man,woman,388,500,105,371,52,332,99,198,25,197,the man and woman is riding the surfboard
497926,boy,hair,768,1024,369,959,0,600,664,747,56,108,a boy with goggles and curly hair is almost touching the motorcycle
497983,woman,hair,680,1024,83,445,101,677,102,360,107,397,the woman with curly hair is touching the glass
497984,woman,hair,1024,681,525,575,441,570,526,565,441,476,a woman with long blond hair is walking away
497985,man,street,478,640,14,112,18,331,0,439,123,474,the man crossing the street is wearing a blue shirt
498020,sidewalk,man,1024,683,0,682,555,971,92,252,549,899,man standing on sidewalk is wearing black pants and jacket
498050,man,wine glass,470,567,53,323,44,369,266,320,129,234,the man holding a wine glass is wearing a red tie
498065,person,shirt,677,1024,566,688,374,670,566,688,438,584,the person in the white shirt is wearing white sunglasses
498065,person,shirt,677,1024,684,802,383,673,684,792,442,566,the person in the black shirt is wearing black sunglasses
498078,bus,driver,681,1024,333,830,218,626,720,753,398,448,the bus driver is wearing sunglasses
498102,husband,wife,1024,768,245,509,122,1030,86,274,112,358,husband and wife are the two in the back
498102,groom,bride,1024,768,245,509,122,1030,86,274,112,358,the bride and groom ill be getting their photos taken
498102,groom,bride,1024,768,245,509,122,1030,86,274,112,358,bride and groom is standing on a step
498132,man,glasses,768,1024,42,249,444,708,87,122,480,502,the man with glasses is writing
498176,man,it,685,1024,322,536,214,566,159,635,275,542,the man using it ns the motorcycle in this image
498178,woman,bench,684,1024,424,782,217,637,65,990,464,683,the woman on the bench is facing away from the water
498223,Person,shirt,960,1280,858,1226,0,325,997,1091,134,196,person wearing white shirt and shorts is in background
498224,man,baby,768,1024,467,1022,0,767,73,592,233,765,the man and baby is looking into the camera
498233,man,boxers,798,1024,124,300,146,782,152,286,469,579,the man wearing green and white boxers is wearing flip flops
498233,man,coat,798,1024,22,92,483,673,24,88,505,589,a man with a dark suit coat is walking with a rolling suitcase
498303,man,shorts,732,1024,661,855,208,530,714,803,366,457,the man wearing shorts is chasing the skateboard
498338,peopl,peop,682,1024,498,966,51,678,8,531,106,678,both of the people as on headphones
2333362,lady,shirt,375,500,204,308,37,305,227,296,73,167,the lady with green shirt is wearing skis
498383,skier,helmet,685,1024,337,684,60,456,510,578,90,154,a skier with a red mohawk on his helmet jumps in the air
2333470,woman,boy,375,500,263,367,52,284,136,216,140,303,a woman and a little boy is in the foreground of the picture
498143,boy,top bunk,612,612,214,327,5,62,34,610,38,232,boy on top bunk as knees bent
2333717,mascot,woman,281,500,107,240,4,280,258,371,72,280,a mascot and a woman is in the picture
1592198,boy,board,729,1000,538,661,180,401,383,797,394,414,the boy standing on his board as goggles on
1592198,shirt,boy,729,1000,139,283,491,631,21,521,452,675,a boy in a white shirt is trying to get on his board
2333881,man,shirt,375,500,391,484,146,221,391,444,168,203,the man has on a blue shirt as on a blue shirt
498235,man,beard,683,1024,63,314,128,480,88,306,248,464,"the man with a beard, in the dark shirt is wearing glasses"
1159874,man,chair,768,1024,670,971,565,749,634,787,546,731,a man in a red chair is using the camera
2334511,lady,baby,500,375,138,194,220,314,173,247,260,413,lady and baby is sitting on the bench
498335,man,shirt,1000,662,211,241,616,664,220,242,627,647,a man in a black shirt is sitting in front of the brick building
2334715,man,hat,333,500,267,332,87,289,275,308,87,111,man with hat is holding the controls
2334740,man,shirt,333,500,216,286,76,200,217,286,98,161,the man in a yellow shirt is holding the reins
2334865,helmet,man,333,500,218,269,0,58,163,313,0,287,the man in the black helmet is on the nearest motorcycle
2334871,woman,man,500,354,124,324,71,498,29,200,54,500,a man and woman are in robes
2335561,elephant,man,313,500,43,499,118,311,18,235,0,310,an elephant and a man is in the picture
2336024,lady,building,375,500,295,324,137,242,0,499,0,285,the lady against the building is wearing sunglasses
107901,man,wet hair,768,1024,305,872,115,767,476,681,87,239,man with wet hair is holding surfboard
2336164,man,suit,500,500,323,501,6,331,325,500,66,328,the man in the suit ears glasses
2336298,player,jersey,333,500,209,299,43,251,212,271,62,138,the player in the red jersey is holding a baseball bat
2336534,Man,woman,500,333,148,168,255,309,180,197,262,311,man and woman walking is in the picture
2336649,man,table,500,374,253,339,128,303,264,341,198,307,the man on the right side of the table wearing a green shirt is wearing a lanyard
2336779,soccer,player,500,400,73,138,245,313,20,388,14,423,a soccer player is playing the game
2337085,man,shorts,375,500,33,298,0,128,101,208,8,90,the man in shorts is catching the disc
2337168,person,bike,500,333,117,235,72,258,124,234,148,338,person on bike shadow in on ground
2337344,girl,boy,375,500,5,194,10,174,297,498,30,311,a girl and a boy is in the picture
2337595,bride,groom,500,500,192,346,57,292,318,473,57,417,the bride and groom are these people
2337900,horse,man,500,500,63,246,156,429,22,87,151,328,a man and a horse is in the photo
2338084,victim,thief,353,500,199,321,215,299,25,158,190,300,thief and victim is painted on the train
2338420,man,hat,500,286,87,171,116,385,108,156,116,145,the man in the hat is holding the mule
2338566,lady,couch,375,500,338,478,168,257,330,498,136,306,lady on couch is just watching the game play
2338743,accordion,man,500,333,133,147,269,304,105,156,254,343,a man with an accordion is near the church
1159263,guy,girl,768,1024,574,709,236,626,670,783,255,617,the guy and girl is holding an umbrella
1159292,lady,shirt,683,1024,142,479,172,681,153,417,299,583,the lady in plaid shirt is pointing to the lady in the middle
1159340,man,woman,683,1024,702,891,342,551,442,624,321,535,a man and woman is sitting on the bench
1159363,boy,shorts,612,612,210,399,0,567,265,364,315,405,the boy in blue shorts loves atwater village
1159420,man,shirt,683,1024,125,237,356,679,124,226,408,569,the man in the white shirt is not wearing a jacket
1159428,man,cart,768,1024,427,554,223,421,375,555,355,614,the man pushing the cart is wearing a black shirt
1159440,man,carrot,768,1024,0,180,116,266,165,198,267,296,the man at the carrot stand as their arm raised out
1159495,boy,bat,1024,683,146,259,297,775,179,228,533,774,the little boy holding the bat is at bat
2339165,Woman,cake,500,355,158,292,117,491,193,343,336,423,woman cutting cake is wearing a blue dress
1159557,man,couch,685,1024,834,1003,367,543,772,1022,368,686,the man on the couch is wearing red
1159608,woman,man,682,1024,383,491,326,444,126,273,361,478,a man and a woman is riding in the boat
1159624,girl,hat,768,1024,49,288,156,689,41,176,158,285,the girl in the pink hat as blonde hair
1159626,person,mural,480,640,98,136,165,286,2,197,159,289,a person depicted on mural is wearing suit and top hat
1159667,man,pants,683,1024,393,583,146,636,393,538,340,631,the man wearing brown pants is making food
1159676,child,adult,768,1024,396,426,55,151,425,457,65,151,"a child and adult standing next to each other are wearing baggy, mid-calf shorts in neutral brown or beige"
1159676,woman,ground,768,1024,713,778,61,262,0,1019,75,762,a woman walking in the middle ground as a pink sweater or sweatshirt tied around her waist
2339395,butthead,beavis,500,375,0,28,224,282,25,71,225,280,beavis and butthead is in the picture on the tabletop
1159767,bride,groom,683,1024,405,702,68,626,517,920,205,681,the bride and groom is smiling
1159793,woman,table,768,1024,325,681,27,765,477,1017,516,764,the smiling woman by the table as a long sleeve tan shirt on
1159819,Man,shirt,768,1024,0,260,322,767,0,72,434,611,man in green shirt is fat
2339501,man,water,334,500,166,265,83,176,365,496,120,216,the man in the water is surfing
1159871,man,jacket,768,1024,217,358,265,701,218,338,321,484,the man in the brown jacket is wearing a cowboy hat
1159885,girl,boy,1024,681,41,321,102,719,145,679,6,714,a boy and a girl is playing
1159887,policeman,motorcycle,982,1024,599,997,262,922,613,1021,435,953,the policeman on the motorcycle is wearing a white helmet
1159891,man,suit,719,1024,782,904,332,644,784,903,378,623,man in suit alks along sidewalk
1159921,snowmobile,man,768,1024,14,901,259,754,71,339,95,653,the man on the snowmobile is missing a glove
1159932,woman,elephant,670,1024,760,913,164,377,630,1022,301,669,the woman on the elephant as their arm raised
1159932,elephant,trainer,670,1024,630,1022,301,669,735,858,431,669,elephant trainer alks alongside the elephant
1159956,adult,shirt,768,1024,87,104,548,620,102,114,591,616,"an adult female with a yellow shirt and a child with blue shorts are the last two people in the photo, walking on the plank"
2339608,man,woman,332,500,128,279,77,211,181,385,70,209,man and woman is on the couch
1160000,bus,boy,768,1024,0,966,114,614,40,122,314,538,a boy next to the bus is taking a photograph of a bus
1160074,person,cardboard,471,1024,0,241,82,470,18,245,258,467,the person with cardboard is wearing glasses
1160096,woman,man,768,1024,518,692,101,375,0,250,109,457,the man in light blue and the woman in pink is holding up their plates
1160097,woman,glasses,600,800,6,332,181,598,62,211,186,362,a woman with glasses on her head as closed eyes
1160107,person,guy,1024,685,577,616,512,600,476,505,556,600,person beside guy in red pants is wearing all white
2339832,man,woman,375,500,209,295,21,234,136,224,113,284,"a man, woman and children is standing in this picture"
1160212,man,shirt,685,1024,379,637,319,681,376,580,376,568,the big man with with the grey shirt is trying to have a conversation with a woman
2339928,player,guard,333,500,210,277,136,281,187,235,7,124,a baseball player and a security guard is in the picture
